Width,Height
4.7180420972810975,2.436717701035677
7.824850989827008,1.5742761310332394
2.465645105300193,4.0110806305531685
8.870450835992727,1.0040854125619434
7.554900661807775,1.0192631847588247
3.6236429454302885,2.2870618984426243
3.1632372514553655,2.932552277513233
1.6484520982433666,7.055852435894652
4.78083940579969,1.8000120518504876
6.018989801601388,1.5334497854454692
8.667581053975445,1.0652345327324413
9.633982176263762,0.6346556976613579
1.6849350587877394,4.530128952058212
3.9719955413816743,3.921400027633913
4.521411331752841,2.3499921991285744
3.31306788354273,2.3281019817644015
4.677645805762623,1.884045865506944
1.3295458479870212,5.859559702623676
5.583981454408697,1.1242719766745812
3.349639643769679,2.9349529863795514
5.8927485022285815,2.7020435018185056
1.2082421680153845,3.6179114796747203
2.522029735028663,2.8236946623482
8.810109116667132,1.524591341524023
8.493380528975923,1.3551952422006337
3.705584875113268,1.8399223809814769
4.690391130728091,1.4936127314645697
4.608482077129123,2.135486796038393
6.961372805063574,1.853164141635573
6.803384270854815,1.808860274406048
7.680331261885109,0.8584308957083091
5.2211867507649625,1.9241364132693284
8.453136018194613,1.6862525468280252
3.0389555473178893,3.8777912464504434
2.1286101818252594,5.653469566912619
2.161748815258637,4.141891747380899
1.4007425281831831,5.9178351534511755
6.4584291127819,1.5645821172940155
1.250858055388436,9.250455901076505
5.671832809493771,3.013880620689791
9.012514469111771,0.9346770794024366
7.161665697120372,1.6054346791573797
8.901573114275504,0.5615035100850783
7.886218959896167,1.7276924692410618
8.495365206507588,1.0556280713745083
5.776312954318881,1.0078854533769173
9.701214414964976,1.0807934598070332
2.547507087367193,4.831188767535685
4.393858695221498,3.343919901621963
6.340798475983787,0.893679970961992
2.906397822677357,4.306182638052041
4.93667046792205,1.8898680374225325
6.216539131596407,1.8017552396214358
3.867397293492096,1.528559099148849
6.442039100278133,0.7039897340681466
8.940523612765286,0.8493398582072451
9.686372005083289,0.8038891685438905
4.552145878100051,1.4432547032678167
7.018046852671918,1.3959295216934495
6.8220418650746115,0.7260460364208531
5.642284238497049,1.74791804771819
6.398061347657624,2.485089979713059
6.381998053681236,3.050338768336945
9.656381823873163,1.0556101221740464
5.6398974865991605,1.3646386799413206
7.445979843066841,1.5749147979632707
9.406583233394091,1.5939239529716094
8.319283365055885,1.5492885841209876
6.91376338521742,1.1256370770919197
8.040811087160495,0.915608011555546
7.132095975420974,1.9761658538420117
3.0621290088907327,2.880428106286291
3.360386782954351,2.7532890553432505
7.9338552344991875,1.085808503923989
9.312451662469686,0.9436255864354046
8.724352390514074,1.2775722618669747
3.6300768043093656,2.3283862630244827
8.923628001902117,0.8914459430888241
6.856872800089355,1.6228237935084555
9.668064104795842,0.5255254839589735
9.564180993213801,0.6975846761032254
4.024776165730415,2.569132424133792
9.620139134205843,1.4252990561398196
9.694375105871472,1.1673293240543066
6.0226294000167755,2.2927761701506673
7.104881153680012,1.6059272682071708
5.497708936006069,1.916810013524214
3.006609218683352,5.591171997535747
7.9111329568373066,1.1878697577731527
7.919264448385058,1.3204416932262377
6.055760725338746,2.2153778806743856
8.246277155945801,1.2173343063677404
9.94093919023625,0.964429467226152
3.5429005447587825,2.6504628609494887
4.323464105191649,2.7900198047411235
2.2599126251164328,5.52699667463292
7.086670411721755,1.5817400854652104
5.915189170204955,0.8028308786195048
7.173566180557111,1.3845904253494723
3.614428682836177,2.3984342706875026
8.034831501322703,1.2082065354994642
5.2011499063762505,1.933252811311264
9.917621333457507,1.1399054347924351
2.9435408524834843,4.383301990272764
1.2693825211525458,8.434675004114611
1.4682989516410498,5.201090177595802
5.0146598813117205,2.0894035944782265
6.496945157899372,1.2930858218413013
9.598127115903653,1.1244807400447443
5.68573901618927,1.4106028500735248
6.215447144302574,1.5265485004692343
4.0984638658533585,2.2443261816603277
6.54664239188304,1.7425975686758055
3.22926608857411,3.548516038294193
7.1876243053281215,1.9524327697476973
3.0927063904447083,3.46801456348518
2.3171766009252623,3.8888353955075607
8.558530753148743,0.5893105222478661
1.149941939594494,6.814983294566805
6.428333665138747,1.3117481568162042
6.194419628565395,1.5246401373409193
5.681421338896275,1.623221239039061
6.950741586557533,2.449700518702099
7.644460574632743,0.5403129614722888
6.7031288417969135,1.4269729774413709
4.277593940642317,2.316488451106739
3.7925216837013584,3.8047121881421435
6.057856380775472,1.134533249584005
6.110001098374205,2.3064740880256265
6.569339006471213,2.3798965911793353
2.6509097527392553,5.840364719118985
4.283717040791462,1.964639912000961
5.368293304435175,1.4860754395330222
4.801832524026925,2.152480404287491
5.637664789979493,1.825805383446999
9.97237357496237,0.8856697594001042
3.169089621948805,3.5114807089160713
9.460061475170326,0.6304228484557912
5.242566970212183,1.3238052304998065
9.595865250889412,0.9297336274445613
9.085394359681116,0.7579615930413115
5.2997101904104476,2.7249719006436086
6.695539007610118,1.3330099301893683
5.669717943482308,1.3977029695423986
4.721914750347177,2.9880821632662458
6.363400540052318,1.5700219646974873
1.6084638838283642,7.350251807867205
5.166723484188937,1.5177335245541757
5.0170876973908,1.9482333141470654
6.015259138629327,2.0590555160566675
2.590965520963789,4.5817852948131
4.172931798144136,1.5860008443370666
2.833199503855227,2.890837752446024
6.433302129689632,2.403294954946131
7.011020265968414,1.2929996158655657
2.8364708446812736,2.426512654925118
5.631703294338209,1.7406299070712425
7.771032986525595,1.3690114682914067
6.977740433934303,1.4093559285893273
6.9311219176706045,1.3449276639570733
8.767230618279457,1.2173631483200862
5.677701372197603,2.429334872994648
6.7802275331072215,1.4016601881831945
1.396599351424614,9.21249882245207
6.041981383324638,2.5344479160074505
4.7170332555602705,2.1028914159672905
9.35623948984936,1.385427130447582
5.0336228407516534,1.7745721823125782
4.469961075253421,2.39568334313304
1.9775754411777178,4.433676495678569
2.957128687322629,3.9620780303798773
5.62874317805256,2.317898385863062
6.742388404389498,1.6118153700894082
6.657734106799193,1.4393372282033146
4.3075894734617695,2.9562670247387635
9.50463571247119,0.6475393550669722
9.196497175279312,1.0088386089095462
3.8697599001524483,3.7853018924485053
3.1560084661394643,1.8196578750090904
7.606010806967672,0.9219090467995705
3.297375890295685,2.926555779309984
5.246997114644228,1.4842872531725193
8.802252192243767,1.4578908605425516
5.153077023518619,0.7212545957013434
8.876857539304089,0.9374600286014896
4.597760080972948,2.822824663015393
3.9219706986463203,1.0783461732216668
3.644307977294808,3.750613178854718
4.600655141058032,3.2061416111380097
5.467104583591608,2.277364333153902
1.9996106443559114,5.956437675837269
5.634890203393444,1.5577582582189287
4.6452695176764305,2.243803729178589
1.9634867940117502,6.131986395392624
4.368641145602034,4.5814636442920085
5.9397486139318865,2.0269939742328935
4.123041990282285,1.2307768256735534
9.378038940569878,0.8669839343533777
4.644804815555475,2.215165591739897
1.5620954575297725,7.003870444110851
2.1103033507679827,6.716099351537705
1.3195974665862096,8.887478653069696
8.713335484901657,0.3250437658347644
5.879872955077555,1.6233454440586996
9.313086500003974,0.6046342255195284
7.952423602087371,0.995161917170371
2.8124282594266248,3.6246902597518758
3.416785505100271,2.4629934762193963
5.512869107947483,1.2831909433481143
6.821075702486543,1.8364872315814182
4.75679076550896,1.6941929521762287
9.716978956376062,0.7674160804069184
3.8588206097432733,1.808846719155939
2.5106229429926867,3.5485075903524277
5.883782799810709,2.574608793079502
9.408786874769563,1.21949338752291
5.1720984018513505,2.72507209395788
8.835034796191938,0.8315794396113629
8.578854517957446,1.0951678759895265
4.908727059661439,3.597731552278644
4.219908628036082,1.6478596891401605
9.281020546966667,1.5407698698776728
4.14206279675744,2.507442402339254
3.1203501146086747,1.0940826326249073
4.500810618600477,2.1060482444124506
6.271198757145745,2.1333983566367682
3.9534940727725547,2.335941805452871
2.169858903019383,4.190042655106872
9.932845057058449,1.1436246693552068
4.521631570522757,3.4306895755335827
4.715150286816135,2.0075734869867183
8.881059465110377,1.4605938467368256
5.588820238094752,1.7437082899998428
5.030137010873597,1.8091173621469765
9.76952218103161,0.6117114057922061
8.419496556331982,0.5822022575766036
9.764525766091518,0.7104840254374214
8.702031808541225,1.1296585210491223
4.384818463237558,3.3387336438642254
9.492715715871148,0.7997003645179527
8.234006686211961,1.6860948021110662
5.7489540383564375,1.8044609542562273
3.646935261724222,2.5192869980439836
7.710230033493015,1.4188641867775067
2.4072722906308366,4.1615355737047155
8.51272884516747,1.244420742773193
4.6725365337494456,0.6959011854926871
5.303858606833422,2.534635815666498
5.620933161757062,2.505329831239253
7.405175344774675,1.5131710808866796
8.206383094558953,1.7636195090995048
4.056657938153485,2.3386849658534232
6.472919077913348,2.088205651036621
3.7006797012556807,1.2902527190431816
3.822600146306769,2.4609051105946076
8.598474244619375,0.8121499823104948
2.821173129169304,2.8411247883185227
6.767703576950777,1.5099479811293928
1.128509856025543,9.337117432761492
4.178173611291104,3.120953748996139
1.2514265443133397,9.906979014809302
7.200888198324794,0.8273722005339659
7.235942730502736,0.798747915222316
6.806404916696477,1.712851307937147
5.793575980754302,2.106567567271528
9.428841815778231,1.1183166939760198
6.942496698225087,0.42238486413874127
4.427398801235157,2.426641222963822
1.589953208467053,4.923875880374038
3.351576637011809,4.392087544504535
8.078159577916052,0.8107040093167881
3.1928314288322657,2.993595926578833
3.9107408003553283,3.9402384717968206
9.480245254998643,1.0218646805157243
7.590471578314853,1.9704748294356844
5.211617635991863,2.185537136650745
1.2831463099918874,9.017964925344906
4.107049787797559,3.241301317949354
3.882112893859933,2.8447964905673535
6.026221883903371,0.671509564189004
1.8154414150399756,5.286152341756494
7.480505032597872,0.34884349939960363
1.0867628321812233,10.94690641129244
1.252369943339735,10.47663641518223
2.594197680826241,2.0965721045066172
8.412847377733778,1.207417833222956
5.114470648270535,0.9445250985654831
1.453319936137245,10.300580815222252
6.437366115949156,1.1864130315900474
3.0016979038901113,5.576029689596385
1.2915488969921265,7.9642714511072095
1.7041906059669345,6.099956683768811
9.151836750017706,0.7456148589668793
3.1589394853995776,3.4329583773615684
6.064911998890203,2.204165577171396
6.191639303867812,1.3048859270285145
3.70298053985875,1.5283267641657814
6.435939225418312,1.5847904896582963
7.021744002078316,0.7819230595054026
4.16692160931469,2.396191449404301
6.208163127432882,1.7521112240518757
2.823561896579803,2.108824368752992
6.287620358873421,1.9779746412499826
6.456957925245657,1.7472149079284303
4.901117827443262,1.9009924773792195
7.476992468828852,1.379396784336331
5.373355543377512,2.380893532123479
1.6682733394745983,7.797981044634429
6.849700047555056,1.6659463909509262
2.6329852610337743,3.3546578726308085
2.7727486081024737,4.216828806899729
1.681163622601099,4.153199228944303
3.641800814089149,3.459083583515342
5.0070037851893,2.786759625738263
9.175186588049923,1.423147247006884
7.25961860358589,2.0367844083120175
4.2224917105950235,2.4351968751924966
8.877080034770508,0.9766932967313073
2.6590281404483855,4.273876734591793
8.89324351489216,0.7805040351076125
6.0232063088666346,2.3990112962576005
4.124107052974146,2.652544990908388
5.430500536149591,1.882354759328441
6.86623202643567,1.971406858166666
6.917857545738446,1.2990580248711436
6.554869075856769,1.5682610857116506
1.1386734420955387,4.153833167935043
3.051834992891286,3.635054916640965
8.10398280913082,0.9367698576250344
7.563059360781218,1.5601234328108513
6.16359411591323,1.3505468995287302
3.825884200014539,2.1268259050032134
8.760520734711667,1.057332104476492
2.049275615478087,7.611913193132767
4.527068189341318,1.9786225479054032
9.01983815110003,1.083060461025912
1.2939547321795324,10.50478033589105
6.4705730192138065,1.9042009124000796
3.7189231329025647,2.4958334434186247
8.346112951734817,1.5385451252728988
4.871847320431184,1.7675038659466915
7.446963695206168,0.8891828632868104
8.514916718258249,1.1397485608097382
7.379753769821619,1.5226171370808865
5.068685871052848,2.957283223274354
2.688976153525359,2.1743583505175765
5.4822497804300205,1.2879303138212566
3.167859496955978,2.585038289782416
5.444254858836545,1.7193681366977172
7.254271471457557,2.0538754031798137
5.692711564429589,0.878213378272884
1.4716748579183512,3.921874158310513
7.426340103487689,1.6731226699004118
1.3572999647810038,5.0773586494292475
9.882590536704864,1.021066056517232
5.55867593112499,1.460821908435264
1.4923338446179728,8.222601230032838
5.78499691973554,0.8884562120726126
6.812057093807055,1.990100579919934
2.8096458158173903,3.097442136865024
6.537207622540661,1.2100212796236105
9.247647468027239,1.0051987557014364
1.269465329836426,8.051660124887261
8.095874570640799,1.4825136981580471
6.655222143602267,1.4272991493742222
5.525239408010156,0.8665272664713394
5.560754265770591,2.1685751818817227
8.475053045124213,0.8952775795689133
6.648150390129967,1.2380441422077608
9.194654388658758,1.5424439240964964
4.14780351310835,2.750612818895376
7.632375061984184,1.3507739713654627
5.7577066418891665,1.9042064425230576
7.394782284669877,0.9861007792785119
3.0355689427762704,3.3659967787055094
1.894264261723703,4.511472379954117
2.4312596207789903,4.382468476230348
6.93327287062871,1.2355643784113528
3.691744823847102,2.9693658631679303
5.388196558850459,1.5583569431127176
5.41319686060138,2.6080311901968574
1.660654300505668,4.322870814309422
7.256847745226634,0.7682858892082987
5.4182271320754705,1.717950578653795
5.481269175253659,2.573774336556037
4.206305621943757,1.6007025949134435
7.955243732289976,1.2852040591551164
8.979454991069618,1.8276262027053345
6.299354425524109,1.3960238232350275
9.994877635267049,0.45017376438148754
3.865916365301679,2.052544605717526
7.469154154381376,0.9040067266080386
9.325022533771184,1.0291950211817322
2.1471034369389326,2.0879722061362154
5.011425997816155,1.4119383217251376
5.957176145990644,1.3293102493193565
3.547866318490084,3.1698430879445763
8.915140266707745,1.5090373924177138
9.228079431648622,1.3837832345320198
6.134819690510209,2.1041822132327654
2.6503748292360827,2.306353180893242
1.7813040171972925,4.9473384932450974
8.505743687807492,1.0887159872767989
3.2897103601854587,1.9812513791847297
7.220442507790463,2.097944837519217
1.1274630610993477,0.9776494234686947
5.50832285042145,2.2360295934179057
3.5183315959105332,3.8134480242639186
8.244336172727103,0.8823093143715337
5.821636875862264,0.5525461466943719
3.2285040893568353,2.6571751318387107
8.727255709862924,1.4495684822908945
8.027892980977203,0.8933141810022925
4.615400334657817,1.5560195668821515
1.7784294060719619,4.739031234598492
8.968595766203052,0.9129699680551767
7.971336068970131,1.3474000385512344
5.533053927368083,1.7567511378807688
2.726155307747524,4.355731678978055
1.723239810740171,5.129948791484023
6.206317126803055,1.8789906972475847
3.1553497292490107,0.9936313466283007
7.185101048687837,0.9193165410560601
1.539554107860833,7.281579579839391
5.967411431684064,1.405584937477997
4.290777996804437,2.7407206443113483
4.615652998304258,2.6556241228426223
7.09639597123353,1.5994588278272195
4.366149858328497,2.2287048035512163
2.2708023502438954,5.049667812960885
8.352452336335169,1.4213699908482131
5.2538137035941395,1.7460310013881963
5.92511965252792,0.9100737286393776
3.759784913699055,2.2840533099744555
4.236595438673375,2.149583225919959
9.18740974164203,1.2561243806209301
6.773627275919703,1.1161211198052592
4.784638264032174,1.7459491874234463
9.967584898957389,1.3757635341001007
6.460389248236105,2.147646764295401
1.5969545592940761,5.4118602887042995
9.058008788783845,1.3504157207848646
5.192447939043941,2.8142871436784924
7.665917887415352,1.223198302708205
1.144622151495522,9.287365850747905
3.148443971004915,2.0486226902246467
8.092583817678005,1.276061397856535
6.409214206009786,1.223856845257351
3.0168439061361,5.098917252049654
1.283388653680431,7.1678073326707334
9.161347891020178,0.6144932209267502
9.90979315145867,1.1928566922224244
9.555927139860934,0.9171526913586648
5.496839597767561,2.4281089476830617
3.8904602822896486,2.873094312400137
1.4772148425966676,5.1819297758920735
5.497619463989668,1.8324792687620826
2.1920224721197603,6.242336491158888
7.8831209506696736,0.6219973871279191
9.086426349107873,1.0381038198166586
1.7777064156487452,5.560783169271069
6.904431545633236,0.9881776170578167
7.2786390936434575,1.7636030859921767
3.41392178404547,3.2475226286387806
5.005151584580935,1.4374518948882236
7.629143151299532,1.1259856292237331
4.869313729714182,2.4094130292305356
1.2153386713292365,7.907552265608161
6.389813776042027,1.6714578171195784
1.3852783029696147,9.924071851469025
3.5150028857674234,2.667112002496367
1.0528009394711382,8.686658242853873
6.470704694958557,1.653485325634376
2.4638358711454673,2.3455639388418654
3.1123890236402776,5.791059968204599
5.799037289672923,1.6428730427041192
1.2482252650122916,12.664468897680365
7.097938255778811,1.787780444323727
7.121307957037681,1.0793220367961986
6.661365604434069,1.334993505200244
2.0467858547767395,6.048154793446678
8.15275464322079,1.7534138726725197
1.2754504071178094,7.083087463429602
2.991201186510389,3.08414691395533
9.84966206887444,1.2013591470202973
9.306287113686746,0.9011814618391412
1.703727135681086,10.695454777209068
9.365233154667473,0.7928628775330512
8.783282709965484,1.4694285879175264
3.3247775776682342,4.385746868693743
9.691555089444453,0.9405674778353679
3.1961876427876197,4.075206857822014
3.434094633755977,3.4250476399256273
2.819527143888941,4.618281748233065
5.003969155218847,3.147824640829563
5.199455723127275,2.3733853523095987
3.5651605013690846,2.8438489943863243
4.533712022656683,2.523574117510653
2.145549281611631,5.7075635469354244
8.650920837495082,1.5756476842359781
7.341873614465231,0.8185452682540615
6.392301493982464,1.5075687014309391
5.70005775497007,2.0774398498846938
4.936189757102737,2.864154560405125
4.52814958032413,1.9595009165551711
2.893697644347485,3.934399783677294
5.500971418900607,2.142300926140926
4.916321554712443,3.2975783055522885
7.122826708283927,1.3512978566099954
8.809631757530397,1.283274582059121
4.264190941485519,2.013674632104571
2.579718990234323,5.146593862223163
8.803755831221709,1.309794296791458
1.2799983377932036,7.412010041090213
4.696546033752678,1.853620416607215
5.527649926421783,0.8706454264382006
1.2153818839243637,5.962650213412706
8.504730357591354,1.2414374728744055
6.42093326123945,1.6368064431500196
4.43821928654598,2.4242975257356383
5.869128047271699,1.2349663636447488
3.5162372940353963,2.818888424910827
5.158426617203396,1.328438694870534
8.878426096104619,0.6294845398005112
3.533533505481433,1.010056124033476
7.975139884806133,1.0738083781026773
3.398932381435012,2.4517625066453075
6.505517803504225,1.9348971961849415
1.690954649686436,8.649349597232101
5.6738277119719704,0.9894573071747049
5.933966010992226,1.82464630738026
8.887711398560665,1.2441901824708832
4.540190988631831,1.8134123257591341
2.902572023738067,3.012491312992982
9.765801566726362,1.0354191480082575
9.821324326501486,1.0083614660550988
6.486685566026869,1.6158399323935972
4.810025303689905,0.9521628926984884
5.00255728280492,2.4958619664431576
4.408350637850337,1.0644292625624185
2.1297494432510584,4.108639028869956
4.292565373188108,3.2758141261063667
7.835158230806297,1.1189033500198198
4.006897021503102,2.4621808949213304
3.432609310213678,3.135845120977549
9.692131467980852,1.6783014001858594
2.5056755467646403,5.0739804087984
6.704261365555509,1.5180890266401295
3.7099851709559184,2.4713458500480363
1.1533555341928234,7.780614143172645
5.042962873532266,2.9041166917745334
1.9487383121460908,2.9944906116997254
9.957392538095677,1.2144107777738071
4.878982749123922,1.3603544563640295
4.878094810654537,1.7046349382691026
3.6682285566536956,2.6616016739270605
7.867918274718778,2.7282663602472232
1.1006345096969536,16.225951723738678
2.6660203364754795,4.429821957646687
9.595667304657928,0.9343475325200071
1.5670097957713915,6.450262552081406
4.764562800933574,2.3598515127861917
1.8291466586653065,6.253779411842696
3.552807659344372,3.729825623592259
6.259444270986481,1.6371723062110852
4.280351736498865,3.0211097080275655
8.33732055258673,1.3637935509813846
4.7147724629536345,2.185249966575783
6.564658417105869,1.181624775849666
2.6770525626436936,4.12594086902309
8.192360892557664,1.597902897002706
8.815761456407499,0.7416111392744477
8.04720200676655,1.0003213749618804
4.627972430409136,2.440417781467266
1.4063986784905476,5.315906030038965
5.057539996727951,1.1931588006905223
2.322320138896158,4.646856432159685
1.1133242079490302,5.868315694205219
8.341810066054057,0.9919688752353787
2.8013872411935585,2.4265418056318873
7.907542378975266,1.8844670200884626
9.497040324125393,1.2234233328751885
9.388093574293451,0.7637290944011873
2.746308456185935,3.490990720242532
9.409412178092683,1.0938705494439656
4.346435512961768,3.7820310849971253
8.462113672720008,1.0557639042100597
4.552327355456951,2.121445620199232
3.305109926955092,3.2880266621788516
7.242383991782555,1.1362028250324263
9.350211679746215,1.2527610096342325
5.543388447508783,1.0259088107367371
5.312132884526856,2.616964656039031
4.224281496423486,1.4623197827833507
9.788755267168101,0.9349623687120361
2.7104345863021373,3.816628137143736
5.937996102914285,1.330153544213708
7.475224599688547,0.8508020074059756
9.961098869663177,0.8448312028210226
3.9873916007187193,2.7356744884507744
2.4029791006278507,3.7140283377328505
1.1254946249246771,8.199816330931936
8.427946487216602,1.2604625901518607
3.9911778295586267,3.323259018567463
2.2653499626601707,4.501127466069362
6.208839281901889,1.274075000526851
1.6120559326299801,5.62251368734545
6.1973317630233735,1.8713095073323176
9.437909596328284,1.3763357222282577
9.803326292192704,1.546934199250267
4.7239597384597225,1.2780385908952732
2.4376076196427405,4.643085472597186
1.7531946916183512,5.425829689340134
8.73746871799015,1.1048445246020544
3.1468422387921833,3.234553421976851
1.9040261748883767,6.0723606474257235
8.713539273863717,1.0438014487351543
3.216426854374679,2.5984306978262346
2.4465536059104753,6.626621191276383
6.9202241865385945,1.4109020747405716
1.4888155935890868,6.0225177496171245
8.501094314294711,1.0863144618712532
9.935161320311689,1.211053093135478
3.594770285673029,2.9885593613785137
5.380953205918928,1.8509857179448943
8.510452291319782,1.403723858599457
5.106183911709815,1.4778896882421226
8.787365073970886,1.129219695014654
3.088429753452863,4.250294512362049
1.3375031839587583,10.319702703339507
5.027466769580267,1.349722162302698
8.80094359181441,1.1436849091756427
7.360366555740189,1.3262923487725717
1.8629156953796695,6.920997297855864
6.899984403326787,1.4059994010750438
5.83896927650379,1.5502484719922822
3.6778450576605364,3.28011908043719
8.668259140015204,1.0906794763117182
3.1536069172793124,1.540787977098137
6.167683799875615,1.8492704584466328
4.48292516626657,1.8633975273582712
2.6819724877186726,4.208059939595876
1.4292296256059445,5.35201750659316
2.013543255128811,4.013112321033259
4.753862951757814,2.2527150501220374
5.105725099548773,1.5680841578469686
8.04062841783472,1.017269922658851
1.4396974591233707,4.824922889530055
9.909357418279242,1.114924159677696
7.511009059052811,1.1234536532703159
8.896085722495647,0.9280644665729605
6.261607498480525,1.3825418389422879
5.944655361624511,1.9376103486665555
7.9305784737915594,0.8566154182365127
5.522161699435632,1.941188569469477
8.23218687022029,1.2033899595454303
2.987066868242013,3.8255690190055627
5.22043273394495,0.8533136738575028
8.185437593568363,1.0089802241483015
6.984041640610204,1.7598908554933588
8.983534633938294,1.1786329175077044
6.778965192969163,1.592855554689942
4.4748465215201625,1.9486448596936805
1.7445531293190435,5.220456545852105
8.494480358505365,1.0772528914515629
9.865856673066954,1.239931517320954
7.5953661894735935,1.347802053162097
8.394241055901192,0.9331865111150472
4.8866975557337975,1.7773510406175261
3.5803093018708854,1.9675309932524778
2.5996374384255816,5.812918580391091
7.826481586498032,0.635426210906981
9.487644952472667,1.242435789249359
5.530302063733934,1.6430855134273112
6.917136499110982,0.9711129929702014
3.6925871429439923,2.981010449219061
5.53417532582573,1.8574204748973513
7.184021372956515,1.6722115073737507
9.685413039284555,0.6752664090310688
1.186340124986542,8.136685312407957
4.316364986759493,2.921270432990057
3.830236199048016,3.4592002409947646
5.328614330163921,2.730013872227378
4.19642822521069,2.6186086657825585
9.474714549297625,0.8021776384139394
2.5458837735791358,3.118549720487195
2.317814119136409,3.77791750135937
8.446785350580159,1.5205611068870626
1.4393757678769838,6.219038757704555
1.3769961734619485,10.925314257133298
4.280891447605879,1.5529413385061126
4.988844269800381,2.261308688212306
9.110359845498202,1.4174813390083747
3.623336595787288,2.5615651389643945
2.6569736907450223,5.001757219901009
6.924388498311364,2.1362397723441418
7.2319022348753865,1.6115906906564397
3.5933101982670617,2.415350887237072
9.98235467662781,0.8337656448221967
1.0308843127057639,11.20327665717782
4.702947533302162,0.9517691819887885
5.701328548970898,1.6334115451900062
7.586119497771723,1.4001076805608703
5.700564568386611,0.9956279364340104
2.327267664741979,4.522326510241529
9.457364907454053,1.0685757745475748
3.310426164556727,3.460876077149146
3.610466297708056,3.7905674273420877
6.128041719657017,2.516035408490784
1.3379110381662105,7.860690941677433
7.451910865776425,1.9779607815655385
2.6458056335623863,4.638710548844937
3.2976881529451445,3.048075326349778
